name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
mendrisio,2023-07-29T23:00:00,18.3,18.3,11.6,64.96,0.1,52.4,rain,0,0,20.9,10.1,8,1012,3.6,24.1,9,0,0,10,Rain,rain,
mendrisio,2023-07-30T00:00:00,17.6,17.6,10.9,64.8,0,52.4,rain,0,0,18.6,9.6,9.3,1012.3,35,24.1,6,0,0,10,"Rain, Partially cloudy",rain,
mendrisio,2023-07-30T01:00:00,16.9,16.9,10.2,64.65,0,52.4,rain,0,0,16.3,9.1,10.5,1012.7,66.5,24.1,3,0,0,10,"Rain, Partially cloudy",rain,
mendrisio,2023-07-30T02:00:00,16.2,16.2,9.5,64.5,0,52.4,rain,0,0,14,8.6,11.8,1013,97.9,24.1,0,0,0,10,"Rain, Overcast",rain,
mendrisio,2023-07-30T03:00:00,15.9,15.9,9.2,64.72,0,33.3,,0,0,12.5,8.2,11.9,1013.7,71.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-30T04:00:00,15.6,15.6,9,64.95,0,33.3,,0,0,10.9,7.7,12.1,1014.3,45.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-30T05:00:00,15.3,15.3,8.8,65.17,0,33.3,,0,0,9.4,7.2,12.2,1015,18.9,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-07-30T06:00:00,15.8,15.8,9.2,64.99,0,33.3,,0,0,9.2,6.8,8.9,1015.3,25.1,24.1,20.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-30T07:00:00,16.3,16.3,9.6,64.81,0,33.3,,0,0,9.1,6.5,5.6,1015.7,31.3,24.1,40.7,0.1,0,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T08:00:00,16.8,16.8,10.1,64.63,0,33.3,,0,0,9,6.1,2.3,1016,37.5,24.1,61,0.2,1,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T09:00:00,18.7,18.7,10.3,58,0,19,,0,0,7.1,5.6,59.9,1016.3,46.6,24.1,208.3,0.7,2,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T10:00:00,20.7,20.7,10.5,52.14,0,19,,0,0,5.2,5.2,117.5,1016.7,55.6,24.1,355.7,1.3,4,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T11:00:00,22.7,22.7,10.8,46.96,0,19,,0,0,3.2,4.7,175.1,1017,64.7,24.1,503,1.8,5,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T12:00:00,23.2,23.2,11.7,48.27,0,19,,0,0,4.2,6,171,1017,69.7,24.1,608.7,2.2,6,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T13:00:00,23.8,23.8,12.6,49.6,0,19,,0,0,5.2,7.3,166.9,1017,74.6,24.1,714.3,2.6,7,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T14:00:00,24.4,24.4,13.6,50.95,0,19,,0,0,6.1,8.6,162.8,1017,79.6,24.1,820,3,8,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T15:00:00,24.5,24.5,13.8,51.43,0,33.3,,0,0,5.3,7.9,160.9,1016.7,77.4,24.1,785.3,2.9,8,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T16:00:00,24.6,24.6,14.1,51.91,0,33.3,,0,0,4.4,7.2,158.9,1016.3,75.3,24.1,750.7,2.7,8,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T17:00:00,24.8,24.8,14.4,52.4,0.1,33.3,rain,0,0,3.6,6.5,157,1016,73.1,24.1,716,2.6,7,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T18:00:00,23.9,23.9,15.1,57.51,0,33.3,,0,0,6.4,6.6,164.6,1016.3,55.5,24.1,577.7,2.1,6,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T19:00:00,23.2,23.2,15.8,63.12,0,33.3,,0,0,9.1,6.7,172.2,1016.7,37.9,24.1,439.3,1.6,4,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T20:00:00,22.4,22.4,16.5,69.28,0,33.3,,0,0,11.9,6.8,179.8,1017,20.3,24.1,301,1.1,3,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-30T21:00:00,21.3,21.3,16.2,72.55,0,23.8,,0,0,9,5.8,124.1,1017.3,15.2,24.1,203.7,0.7,0,10,Clear,clear-night,
mendrisio,2023-07-30T22:00:00,20.2,20.2,15.9,76,0,23.8,,0,0,6.1,4.7,68.5,1017.7,10.1,24.1,106.3,0.4,0,10,Clear,clear-night,
mendrisio,2023-07-30T23:00:00,19.2,19.2,15.6,79.66,0,23.8,,0,0,3.2,3.6,12.8,1018,5,24.1,9,0,0,10,Clear,clear-night,
mendrisio,2023-07-31T00:00:00,18.8,18.8,15.5,81.32,0,23.8,,0,0,3.8,4.2,11.6,1018.3,36.7,24.1,6,0,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-31T01:00:00,18.4,18.4,15.4,83.03,0,23.8,,0,0,4.4,4.8,10.3,1018.7,68.3,24.1,3,0,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-31T02:00:00,18,18,15.4,84.78,0,23.8,,0,0,5,5.4,9.1,1019,100,24.1,0,0,0,10,Overcast,cloudy,
mendrisio,2023-07-31T03:00:00,17.6,17.6,14.3,81,0,9.5,,0,0,5.2,5.5,7.1,1019,95.6,24.1,0,0,0,10,Overcast,cloudy,
mendrisio,2023-07-31T04:00:00,17.3,17.3,13.3,77.35,0,9.5,,0,0,5.3,5.6,5.2,1019,91.2,24.1,0,0,0,10,Overcast,cloudy,
mendrisio,2023-07-31T05:00:00,17,17,12.3,73.84,0,9.5,,0,0,5.4,5.8,3.2,1019,86.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-31T06:00:00,17.4,17.4,12,70.6,0,9.5,,0,0,5.5,5.4,3.8,1019.3,59.5,24.1,19.7,0.1,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-07-31T07:00:00,17.9,17.9,11.8,67.5,0,9.5,,0,0,5.6,5,4.3,1019.7,32.3,24.1,39.3,0.1,0,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-07-31T08:00:00,18.4,18.4,11.6,64.55,0,9.5,,0,0,5.8,4.7,4.9,1020,5,24.1,59,0.2,1,10,Clear,clear-day,
mendrisio,2023-07-31T09:00:00,20.1,20.1,12.7,62.17,0,9.5,,0,0,4.6,4.6,67.1,1019.7,5,24.1,202.7,0.7,2,10,Clear,clear-day,
mendrisio,2023-07-31T10:00:00,21.9,21.9,13.8,59.92,0,9.5,,0,0,3.4,4.4,129.3,1019.3,5,24.1,346.3,1.3,3,10,Clear,clear-day,
mendrisio,2023-07-31T11:00:00,23.7,23.7,14.9,57.81,0,9.5,,0,0,2.2,4.3,191.5,1019,5,24.1,490,1.8,5,10,Clear,clear-day,
mendrisio,2023-07-31T12:00:00,24.7,24.7,14.8,53.87,0,9.5,,0,0,2.4,4.6,189.2,1018.7,5,24.1,603.3,2.2,6,10,Clear,clear-day,
mendrisio,2023-07-31T13:00:00,25.8,25.8,14.7,50.24,0,9.5,,0,0,2.6,4.8,187,1018.3,5.1,24.1,716.7,2.6,7,10,Clear,clear-day,
mendrisio,2023-07-31T14:00:00,26.9,27.1,14.6,46.87,0,9.5,,0,0,2.9,5,184.7,1018,5.1,24.1,830,3,8,10,Clear,clear-day,
mendrisio,2023-07-31T15:00:00,27.1,27.3,14.4,45.84,0,23.8,,0,0,2.9,4.9,180.3,1017.7,5.1,24.1,805.3,2.9,8,10,Clear,clear-day,
mendrisio,2023-07-31T16:00:00,27.4,27.4,14.4,44.84,0,23.8,,0,0,2.9,4.8,175.9,1017.3,5,24.1,780.7,2.8,8,10,Clear,clear-day,
mendrisio,2023-07-31T17:00:00,27.7,27.6,14.3,43.86,0,23.8,,0,0,2.9,4.7,171.5,1017,5,24.1,756,2.7,8,10,Clear,clear-day,
mendrisio,2023-07-31T18:00:00,26.6,26.6,15.3,49.7,0,23.8,,0,0,5.9,5.2,177.4,1017,3.3,24.1,612.3,2.2,6,10,Clear,clear-day,
mendrisio,2023-07-31T19:00:00,25.6,25.6,16.3,56.33,0,23.8,,0,0,8.9,5.6,183.4,1017,1.7,24.1,468.7,1.7,5,10,Clear,clear-day,
mendrisio,2023-07-31T20:00:00,24.6,24.6,17.3,63.83,0,23.8,,0,0,11.9,6.1,189.3,1017,0,24.1,325,1.2,3,10,Clear,clear-day,
mendrisio,2023-07-31T21:00:00,23.5,23.5,17.3,68.05,0,33.3,,0,0,9,5.3,134.1,1017.7,0,24.1,219.3,0.8,0,10,Clear,clear-night,
mendrisio,2023-07-31T22:00:00,22.4,22.4,17.3,72.59,0,33.3,,0,0,6.1,4.4,78.8,1018.3,0,24.1,113.7,0.4,0,10,Clear,clear-night,
mendrisio,2023-07-31T23:00:00,21.4,21.4,17.3,77.48,0,33.3,,0,0,3.2,3.6,23.6,1019,0,24.1,8,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T00:00:00,20.9,20.9,17,78.39,0,33.3,,0,0,4.1,4.3,17.8,1019,0,24.1,5.3,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T01:00:00,20.4,20.4,16.7,79.33,0,33.3,,0,0,4.9,5,12.1,1019,0,24.1,2.7,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T02:00:00,20,20,16.5,80.28,0,33.3,,0,0,5.8,5.8,6.3,1019,0,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T03:00:00,19.6,19.6,15.8,78.7,0,4.8,,0,0,6.5,6.1,6,1019,0,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T04:00:00,19.2,19.2,15.1,77.14,0,4.8,,0,0,7.2,6.5,5.7,1019,0,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T05:00:00,18.8,18.8,14.4,75.6,0,4.8,,0,0,7.9,6.8,5.4,1019,0,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-08-01T06:00:00,19.3,19.3,14.2,72.5,0,4.8,,0,0,7.6,6.2,4.8,1019.3,0,24.1,19.3,0.1,0,10,Clear,clear-night,
mendrisio,2023-08-01T07:00:00,19.8,19.8,14.1,69.53,0,4.8,,0,0,7.2,5.6,4.1,1019.7,0.1,24.1,38.7,0.1,0,10,Clear,clear-day,
mendrisio,2023-08-01T08:00:00,20.4,20.4,14,66.7,0,4.8,,0,0,6.8,5,3.5,1020,0.1,24.1,58,0.2,1,10,Clear,clear-day,
mendrisio,2023-08-01T09:00:00,22.2,22.2,14.8,62.78,0,9.5,,0,0,5.3,4.6,73.3,1019.7,0.6,24.1,200.3,0.7,2,10,Clear,clear-day,
mendrisio,2023-08-01T10:00:00,24.1,24.1,15.6,59.16,0,9.5,,0,0,3.7,4.1,143,1019.3,1.1,24.1,342.7,1.2,3,10,Clear,clear-day,
mendrisio,2023-08-01T11:00:00,26,26,16.5,55.82,0,9.5,,0,0,2.2,3.6,212.8,1019,1.6,24.1,485,1.7,5,10,Clear,clear-day,
mendrisio,2023-08-01T12:00:00,27.1,27.6,16.5,52.43,0,9.5,,0,0,2.8,4,200.6,1018.7,1.1,24.1,597.3,2.1,6,10,Clear,clear-day,
mendrisio,2023-08-01T13:00:00,28.2,28.6,16.5,49.27,0,9.5,,0,0,3.4,4.3,188.5,1018.3,0.5,24.1,709.7,2.6,7,10,Clear,clear-day,
mendrisio,2023-08-01T14:00:00,29.3,29.5,16.6,46.32,0,9.5,,0,0,4,4.7,176.3,1018,0,24.1,822,3,8,10,Clear,clear-day,
mendrisio,2023-08-01T15:00:00,29.5,29.7,16.4,45.32,0,28.6,,0,0,4.1,4.8,173.8,1017.7,0,24.1,797.7,2.9,8,10,Clear,clear-day,
mendrisio,2023-08-01T16:00:00,29.8,30,16.4,44.35,0,28.6,,0,0,4.2,4.9,171.3,1017.3,0,24.1,773.3,2.8,8,10,Clear,clear-day,
mendrisio,2023-08-01T17:00:00,30.1,30.2,16.3,43.4,0,28.6,,0,0,4.3,5,168.8,1017,0,24.1,749,2.7,7,10,Clear,clear-day,
mendrisio,2023-08-01T18:00:00,28.9,29.3,16.9,48.42,0,28.6,,0,0,7.1,5.6,173.7,1017,0,24.1,606.7,2.2,6,10,Clear,clear-day,
mendrisio,2023-08-01T19:00:00,27.7,28.4,17.5,54.04,0,28.6,,0,0,9.8,6.2,178.7,1017,0,24.1,464.3,1.7,5,10,Clear,clear-day,
mendrisio,2023-08-01T20:00:00,26.5,26.5,18.2,60.34,0,28.6,,0,0,12.6,6.8,183.6,1017,0,24.1,322,1.2,3,10,Clear,clear-day,
mendrisio,2023-08-01T21:00:00,25.3,25.3,18,63.86,0,23.8,,0,0,10.1,6.5,125.9,1017.3,0,24.1,217.3,0.8,0,10,Clear,clear-night,
mendrisio,2023-08-01T22:00:00,24.2,24.2,17.8,67.62,0,23.8,,0,0,7.6,6.1,68.2,1017.7,0,24.1,112.7,0.4,0,10,Clear,clear-night,
mendrisio,2023-08-01T23:00:00,23.1,23.1,17.7,71.64,0,23.8,,0,0,5,5.8,10.5,1018,0,24.1,8,0,0,10,Clear,clear-night,
mendrisio,2023-08-02T00:00:00,22.5,22.5,17.5,73.22,0,23.8,,0,0,5.4,6,9.9,1018,0,24.1,5.3,0,0,3,Clear,clear-night,
mendrisio,2023-08-02T01:00:00,22,22,17.3,74.85,0,23.8,,0,0,5.8,6.2,9.4,1018,0,24.1,2.7,0,0,5,Clear,clear-night,
mendrisio,2023-08-02T02:00:00,21.5,21.5,17.2,76.52,0,23.8,,0,0,6.1,6.5,8.8,1018,0,24.1,0,0,0,5,Clear,clear-night,
mendrisio,2023-08-02T03:00:00,21.1,21.1,16.9,76.95,0,14.3,,0,0,6.1,6.6,6.6,1018,0.5,24.1,0,0,0,3,Clear,clear-night,
mendrisio,2023-08-02T04:00:00,20.8,20.8,16.7,77.39,0,14.3,,0,0,6.1,6.7,4.5,1018,0.9,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-08-02T05:00:00,20.5,20.5,16.5,77.83,0,14.3,,0,0,6.1,6.8,2.3,1018,1.2,24.1,0,0,0,10,Clear,clear-night,
mendrisio,2023-08-02T06:00:00,21.1,21.1,16.7,75.82,0,14.3,,0,0,6.5,6.2,120.9,1018,0.8,24.1,19,0.1,0,10,Clear,clear-night,
mendrisio,2023-08-02T07:00:00,21.7,21.7,16.9,73.86,0,14.3,,0,0,6.8,5.6,239.6,1018,0.4,24.1,38,0.1,0,10,Clear,clear-day,
mendrisio,2023-08-02T08:00:00,22.4,22.4,17.1,71.97,0,14.3,,0,0,7.2,5,358.2,1018,0,24.1,57,0.2,1,10,Clear,clear-day,
mendrisio,2023-08-02T09:00:00,24.2,24.2,17.3,65.39,0,23.8,,0,0,5.6,4.7,304.6,1017.7,8.9,24.1,198.7,0.7,2,10,Clear,clear-day,
mendrisio,2023-08-02T10:00:00,26.1,26.1,17.6,59.5,0,23.8,,0,0,4.1,4.3,251,1017.3,17.8,24.1,340.3,1.2,3,10,Clear,clear-day,
mendrisio,2023-08-02T11:00:00,28,28.8,17.9,54.23,0,23.8,,0,0,2.5,4,197.4,1017,26.7,24.1,482,1.7,5,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T12:00:00,29,29.5,17,48.26,0,23.8,,0,0,3.6,4.6,188.8,1016.7,26.6,24.1,594.7,2.1,6,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T13:00:00,30.1,30.1,16.1,42.95,0,23.8,,0,0,4.7,5.2,180.1,1016.3,26.5,24.1,707.3,2.6,7,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T14:00:00,31.2,30.9,15.3,38.22,0,23.8,,0,0,5.8,5.8,171.5,1016,26.4,24.1,820,3,8,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T15:00:00,31.2,30.8,14.9,37.27,0,38.1,,0,0,5.5,6.4,175.4,1015.3,50.1,24.1,779.7,2.8,8,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T16:00:00,31.3,30.8,14.6,36.34,0,38.1,,0,0,5.3,7,179.3,1014.7,73.8,24.1,739.3,2.7,7,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T17:00:00,31.4,30.7,14.3,35.43,0,38.1,,0,0,5,7.6,183.2,1014,97.5,24.1,699,2.5,7,10,Overcast,cloudy,
mendrisio,2023-08-02T18:00:00,30,29.8,15.3,40.78,0,38.1,,0,0,6.5,6.8,191.1,1014,77.2,24.1,565.7,2,6,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T19:00:00,28.7,28.9,16.3,46.96,0,38.1,,0,0,7.9,6.1,199.1,1014,56.8,24.1,432.3,1.6,4,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T20:00:00,27.4,28.1,17.3,54.08,0,38.1,,0,0,9.4,5.4,207,1014,36.5,24.1,299,1.1,3,10,Partially cloudy,partly-cloudy-day,
mendrisio,2023-08-02T21:00:00,26.2,26.2,17.1,57.43,0,33.3,,0,0,8.3,5.9,144.7,1014.3,26.4,24.1,201.7,0.7,0,10,Partially cloudy,partly-cloudy-night,
mendrisio,2023-08-02T22:00:00,24.9,24.9,16.9,61.02,0,33.3,,0,0,7.2,6.4,82.3,1014.7,16.2,24.1,104.3,0.4,0,10,Clear,clear-night,
mendrisio,2023-08-02T23:00:00,23.8,23.8,16.8,64.88,0,33.3,,0,0,6.1,6.8,20,1015,6.1,24.1,7,0,0,3,Clear,clear-night,
